city,date,card_type,exp_type,gender,amount_raw,amount_norm,day_of_week,month,week_number,year,card_type_encoded,gender_encoded,city_encoded,exp_type_encoded
"Greater Mumbai, India",2014-09-12,Signature,Food,F,263479,0.26324478071794216,4,9,37,2014,2,0,170,2
"Lucknow, India",2014-09-12,Gold,Fuel,M,91247,0.09050700450920295,4,9,37,2014,0,1,300,3
"Machilipatnam, India",2014-09-12,Platinum,Grocery,F,286912,0.286746594027312,4,9,37,2014,1,0,306,4
"Ahmedabad, India",2014-09-12,Gold,Bills,F,34201,0.0332934833191585,4,9,37,2014,0,0,8,0
"Bengaluru, India",2014-09-12,Signature,Grocery,M,196661,0.19623056308872378,4,9,37,2014,2,1,71,4
"Nawabganj, India",2014-09-12,Platinum,Entertainment,F,57341,0.05650143620520885,4,9,37,2014,1,0,458,1
"Delhi, India",2014-09-12,Signature,Entertainment,F,265515,0.2652867596322031,4,9,37,2014,2,0,126,1
"Delhi, India",2014-09-12,Signature,Grocery,F,112690,0.11201297398783638,4,9,37,2014,2,0,126,4
"Greater Mumbai, India",2014-09-12,Platinum,Grocery,F,17116,0.016158311536177927,4,9,37,2014,1,0,170,4
"Chennai, India",2014-09-12,Platinum,Grocery,F,259143,0.2588960476274532,4,9,37,2014,1,0,109,4
"Ahmedabad, India",2014-09-12,Platinum,Bills,F,204603,0.20419588555289886,4,9,37,2014,1,0,8,0
"Hyderabad, India",2014-09-12,Silver,Entertainment,M,202322,0.2019081871720397,4,9,37,2014,3,1,193,1
"Greater Mumbai, India",2014-09-12,Platinum,Entertainment,M,176728,0.17623902787361392,4,9,37,2014,1,1,170,1
"Bengaluru, India",2014-09-12,Platinum,Food,M,203817,0.2034075773865879,4,9,37,2014,1,1,71,2
"Delhi, India",2014-09-12,Gold,Fuel,F,117316,0.11665255869184973,4,9,37,2014,0,0,126,3
"Delhi, India",2014-09-12,Signature,Grocery,F,56611,0.05576929248840606,4,9,37,2014,2,0,126,4
"Ahmedabad, India",2014-09-12,Signature,Food,M,27963,0.027037164818588828,4,9,37,2014,2,1,8,2
"Ahmedabad, India",2014-09-12,Gold,Bills,F,205534,0.20512961952597203,4,9,37,2014,0,0,8,0
"Greater Mumbai, India",2014-09-12,Signature,Grocery,M,161647,0.1611137410337468,4,9,37,2014,2,1,170,4
"Valparai, India",2014-09-12,Platinum,Fuel,F,68467,0.06766010879856219,4,9,37,2014,1,0,928,3
"Udaipurwati, India",2014-09-12,Signature,Grocery,M,290495,0.29034011585923586,4,9,37,2014,2,1,898,4
"Bengaluru, India",2014-09-12,Gold,Fuel,M,242542,0.24224629715807883,4,9,37,2014,0,1,71,3
"Hyderabad, India",2014-09-12,Signature,Food,F,245882,0.24559610539660123,4,9,37,2014,2,0,193,2
"Shegaon, India",2014-09-12,Gold,Entertainment,F,238339,0.23803095463517177,4,9,37,2014,0,0,738,1
"Rajula, India",2014-09-12,Gold,Entertainment,F,255526,0.2552684259511851,4,9,37,2014,0,0,617,1
"Surat, India",2014-09-12,Gold,Fuel,M,107278,0.10658508111751208,4,9,37,2014,0,1,821,3
"Hyderabad, India",2014-09-12,Silver,Entertainment,F,279041,0.27885248006162044,4,9,37,2014,3,0,193,1
"Ahmedabad, India",2014-09-12,Platinum,Fuel,M,295574,0.2954340308423063,4,9,37,2014,1,1,8,3
"Panruti, India",2014-09-12,Signature,Fuel,F,38449,0.03755395798899177,4,9,37,2014,2,0,518,3
"Jaipur, India",2014-09-12,Platinum,Travel,M,169060,0.16854851003738947,4,9,37,2014,1,1,203,5
"Jaipur, India",2014-09-12,Gold,Fuel,F,224201,0.2238514370075581,4,9,37,2014,0,0,203,3
"Pune, India",2014-09-12,Signature,Fuel,F,285475,0.28530537413546864,4,9,37,2014,2,0,584,3
"Hyderabad, India",2014-09-12,Platinum,Travel,F,111009,0.11032703756599323,4,9,37,2014,1,0,193,5
"Guntakal, India",2014-09-12,Platinum,Fuel,M,42091,0.04120665308021888,4,9,37,2014,1,1,174,3
"Tadpatri, India",2014-09-12,Gold,Grocery,M,225554,0.22520841022513918,4,9,37,2014,0,1,826,4
"Kanpur, India",2014-09-12,Signature,Grocery,M,174115,0.17361835454209926,4,9,37,2014,2,1,237,4
"Nakodar, India",2014-09-12,Signature,Fuel,F,205582,0.20517776048269332,4,9,37,2014,2,0,429,3
"Delhi, India",2014-09-12,Platinum,Grocery,F,14761,0.013796395847040134,4,9,37,2014,1,0,126,4
"Ahmedabad, India",2014-09-13,Platinum,Fuel,F,211573,0.21118635364346805,5,9,37,2014,1,0,8,3
"Navsari, India",2014-09-13,Signature,Grocery,F,139512,0.13891373942904825,5,9,37,2014,2,0,457,4
"Greater Mumbai, India",2014-09-13,Gold,Food,F,229254,0.2289192756390712,5,9,37,2014,0,0,170,2
"Hyderabad, India",2014-09-13,Platinum,Entertainment,F,269765,0.2695492401752331,5,9,37,2014,1,0,193,1
"Delhi, India",2014-09-13,Silver,Food,F,279013,0.27882439783686636,5,9,37,2014,3,0,126,2
"Ahmedabad, India",2014-09-13,Gold,Food,M,130261,0.1296355729576199,5,9,37,2014,0,1,8,2
"Bengaluru, India",2014-09-13,Signature,Fuel,F,255815,0.2555582746281111,5,9,37,2014,2,0,71,3
"Nagaon, India",2014-09-13,Gold,Food,F,9209,0.008228091852945424,5,9,37,2014,0,0,413,2
"Gumia, India",2014-09-13,Silver,Bills,M,131691,0.13106977229327468,5,9,37,2014,3,1,173,0
"Mahasamund, India",2014-09-13,Silver,Fuel,F,211523,0.21113620681355005,5,9,37,2014,3,0,316,3
"Ahmedabad, India",2014-09-13,Platinum,Bills,F,261052,0.2608106535937224,5,9,37,2014,1,0,8,0
"Greater Mumbai, India",2014-09-13,Signature,Grocery,M,76106,0.07532154147343421,5,9,37,2014,2,1,170,4
"Raghogarh-Vijaypur, India",2014-09-13,Platinum,Bills,F,299980,0.29985296949468043,5,9,37,2014,1,0,597,0
"Palwal, India",2014-09-13,Platinum,Entertainment,M,55110,0.054263884654267694,5,9,37,2014,1,1,508,1
"Bengaluru, India",2014-09-13,Platinum,Fuel,F,52304,0.05144964455926954,5,9,37,2014,1,0,71,3
"Lucknow, India",2014-09-13,Platinum,Food,F,46011,0.045138164545790074,5,9,37,2014,1,0,300,2
"Chennai, India",2014-09-13,Gold,Bills,M,59357,0.05852335638750261,5,9,37,2014,0,1,109,0
"Bengaluru, India",2014-09-13,Gold,Bills,M,22571,0.021629330680231717,5,9,37,2014,0,1,71,0
"Bengaluru, India",2014-09-13,Gold,Food,F,214797,0.21441982123658068,5,9,37,2014,0,0,71,2
"Ahmedabad, India",2014-09-13,Gold,Food,M,83682,0.08291978914260956,5,9,37,2014,0,1,8,2
"Lucknow, India",2014-09-13,Platinum,Bills,M,22824,0.021883073639616796,5,9,37,2014,1,1,300,0
"Kolkata, India",2014-09-13,Gold,Food,F,296740,0.29660345491599405,5,9,37,2014,0,0,267,2
"Chaibasa, India",2014-09-13,Silver,Food,M,66582,0.0657695733106536,5,9,37,2014,3,1,102,2
"Greater Mumbai, India",2014-09-13,Platinum,Bills,M,14355,0.013389203588105974,5,9,37,2014,1,1,170,0
"Lucknow, India",2014-09-13,Signature,Fuel,M,3914,0.0029175425646292344,5,9,37,2014,2,1,300,3
"Delhi, India",2014-09-13,Signature,Food,F,292802,0.29265389059165237,5,9,37,2014,2,0,126,2
"Ahmedabad, India",2014-09-13,Silver,Food,F,94924,0.09419480238137266,5,9,37,2014,3,0,8,2
"Ahmedabad, India",2014-09-13,Gold,Food,F,252812,0.25254645602323605,5,9,37,2014,0,0,8,2
"Bengaluru, India",2014-09-13,Platinum,Bills,M,8330,0.007346510582986986,5,9,37,2014,1,1,71,0
"Bengaluru, India",2014-09-13,Signature,Grocery,F,124225,0.12358184764991896,5,9,37,2014,2,0,71,4
"Greater Mumbai, India",2014-09-13,Gold,Food,F,21002,0.02005572315740488,5,9,37,2014,0,0,170,2
"Rewari, India",2014-09-13,Silver,Entertainment,F,285986,0.28581787473723064,5,9,37,2014,3,0,655,1
"Firozpur Cantt., India",2014-09-13,Platinum,Fuel,F,214032,0.21365257473883528,5,9,37,2014,1,0,154,3
"Bengaluru, India",2014-09-13,Gold,Bills,M,190768,0.1903202577145883,5,9,37,2014,0,1,71,0
"Sibsagar, India",2014-09-13,Signature,Fuel,F,274476,0.27427407449010704,5,9,37,2014,2,0,760,3
"Ahmedabad, India",2014-09-13,Gold,Entertainment,M,23658,0.022719522762649033,5,9,37,2014,0,1,8,1
"Bengaluru, India",2014-09-13,Gold,Grocery,F,291499,0.2913470642039893,5,9,37,2014,0,0,71,4
"Ahmedabad, India",2014-09-13,Silver,Entertainment,M,189584,0.18913278078213006,5,9,37,2014,3,1,8,1
"Delhi, India",2014-09-13,Gold,Bills,F,111653,0.11097292873533707,5,9,37,2014,0,0,126,0
"Kanpur, India",2014-09-13,Silver,Grocery,F,34393,0.03348604714604362,5,9,37,2014,3,0,237,4
"Panipat, India",2014-09-13,Gold,Bills,M,179588,0.1791074265449235,5,9,37,2014,0,1,516,0
"Hyderabad, India",2014-09-13,Platinum,Fuel,M,280277,0.2800921096971934,5,9,37,2014,1,1,193,3
"Kolkata, India",2014-09-13,Signature,Grocery,F,242557,0.24226134120705423,5,9,37,2014,2,0,267,4
"Sitapur, India",2014-09-14,Signature,Grocery,M,41213,0.0403260747468588,6,9,37,2014,2,1,789,4
"Greater Mumbai, India",2014-09-14,Platinum,Food,M,216271,0.21589814978256333,6,9,37,2014,1,1,170,2
"Kanpur, India",2014-09-14,Silver,Travel,M,88174,0.08742498034244267,6,9,37,2014,3,1,237,5
"Greater Mumbai, India",2014-09-14,Signature,Fuel,M,85268,0.08451044658760852,6,9,37,2014,2,1,170,3
"Ahmedabad, India",2014-09-14,Signature,Entertainment,F,102263,0.10155535407673669,6,9,37,2014,2,0,8,1
"Bengaluru, India",2014-09-14,Silver,Food,M,206115,0.2057123256896192,6,9,37,2014,3,1,71,2
"Kanpur, India",2014-09-14,Silver,Food,M,186485,0.18602468026381241,6,9,37,2014,3,1,237,2
"Ahmedabad, India",2014-09-14,Signature,Grocery,F,211626,0.21123950928318114,6,9,37,2014,2,0,8,4
"Hyderabad, India",2014-09-14,Gold,Entertainment,M,149072,0.14850181330936982,6,9,37,2014,0,1,193,1
"Chennai, India",2014-09-14,Gold,Entertainment,M,269488,0.2692714267374874,6,9,37,2014,0,1,109,1
"Bengaluru, India",2014-09-14,Platinum,Food,F,259537,0.259291204647207,6,9,37,2014,1,0,71,2
"Bengaluru, India",2014-09-14,Signature,Entertainment,F,227819,0.22748006162042458,6,9,37,2014,2,0,71,1
"Ahmedabad, India",2014-09-14,Signature,Food,F,61115,0.060286518927419486,6,9,37,2014,2,0,8,2
"Ahmedabad, India",2014-09-14,Platinum,Bills,F,145319,0.14473779225572475,6,9,37,2014,1,0,8,0
"Delhi, India",2014-09-14,Platinum,Fuel,F,31990,0.03107599050018454,6,9,37,2014,1,0,126,3
"Bengaluru, India",2014-09-14,Gold,Fuel,F,28830,0.027906710849366946,6,9,37,2014,0,0,71,3
"Sonamukhi, India",2014-09-14,Signature,Fuel,F,38834,0.03794008857936037,6,9,37,2014,2,0,797,3
"Lucknow, India",2014-09-14,Signature,Food,F,223552,0.22320053115522248,6,9,37,2014,2,0,300,2
"Bengaluru, India",2014-09-14,Platinum,Food,M,101453,0.10074297543206509,6,9,37,2014,1,1,71,2
"Hyderabad, India",2014-09-14,Platinum,Food,F,67504,0.06669428085434151,6,9,37,2014,1,0,193,2
"Ahmedabad, India",2014-09-14,Platinum,Bills,M,52255,0.0514005006659499,6,9,37,2014,1,1,8,0
"Pune, India",2014-09-14,Gold,Food,M,48567,0.04770167049119823,6,9,37,2014,0,1,584,2
"Motihari, India",2014-09-14,Gold,Bills,M,20695,0.01974782162170836,6,9,37,2014,0,1,391,0
"Kolkata, India",2014-09-14,Silver,Fuel,F,230565,0.23023412551952113,6,9,37,2014,3,0,267,3
"Kolkata, India",2014-09-14,Platinum,Entertainment,F,174473,0.17397740584431212,6,9,37,2014,1,0,267,1
"Kolkata, India",2014-09-14,Gold,Fuel,M,186266,0.18580503714877158,6,9,37,2014,0,1,267,3
"Bengaluru, India",2014-09-14,Silver,Food,F,62162,0.0613365935459024,6,9,37,2014,3,0,71,2
"Greater Mumbai, India",2014-09-14,Silver,Bills,M,130203,0.12957740263491502,6,9,37,2014,3,1,170,0
"Delhi, India",2014-09-14,Gold,Bills,F,220258,0.21989685800022465,6,9,37,2014,0,0,126,0
"Koratla, India",2014-09-14,Signature,Food,F,69887,0.06908427876823339,6,9,37,2014,2,0,269,2
"Bengaluru, India",2014-09-14,Platinum,Food,M,212713,0.21232970136559845,6,9,37,2014,1,1,71,2
"Pune, India",2014-09-14,Gold,Grocery,M,28579,0.027654973763178586,6,9,37,2014,0,1,584,4
"Delhi, India",2014-09-14,Silver,Fuel,M,194836,0.19440020379671677,6,9,37,2014,3,1,126,3
"Delhi, India",2014-09-14,Signature,Grocery,F,234282,0.23396204085562525,6,9,37,2014,2,0,126,4
"Rath, India",2014-09-14,Signature,Grocery,M,44687,0.043810276489561435,6,9,37,2014,2,1,640,4
"Greater Mumbai, India",2014-09-14,Platinum,Grocery,F,120000,0.11934444052184798,6,9,37,2014,1,0,170,4
"Shikohabad, India",2014-09-15,Signature,Grocery,M,227664,0.2273246064476788,0,9,38,2014,2,1,746,4
"Ahmedabad, India",2014-09-15,Platinum,Fuel,M,160457,0.1599202464816984,0,9,38,2014,1,1,8,3
"Greater Mumbai, India",2014-09-15,Platinum,Fuel,F,168517,0.16800391546447999,0,9,38,2014,1,0,170,3
"Bengaluru, India",2014-09-15,Signature,Food,F,95407,0.09467922075838053,0,9,38,2014,2,0,71,2
"Surat, India",2014-09-15,Signature,Bills,M,75886,0.07510089542179502,0,9,38,2014,2,1,821,0
"Surat, India",2014-09-15,Platinum,Food,M,214576,0.21419817224834314,0,9,38,2014,1,1,821,2
"Ahmedabad, India",2014-09-15,Platinum,Food,M,43023,0.0421413899898904,0,9,38,2014,1,1,8,2
"Bengaluru, India",2014-09-15,Silver,Food,F,285661,0.2854919203427636,0,9,38,2014,3,0,71,2
"Pune, India",2014-09-15,Gold,Fuel,F,88577,0.08782916379158175,0,9,38,2014,0,0,584,3
"Mandideep, India",2014-09-15,Gold,Food,M,274667,0.2744656353803938,0,9,38,2014,0,1,343,2
"Bengaluru, India",2014-09-15,Signature,Bills,F,30200,0.029280733989120143,0,9,38,2014,2,0,71,0
"Mahuva, India",2014-09-15,Gold,Bills,F,265198,0.26496882873052297,0,9,38,2014,0,0,323,0
"Bengaluru, India",2014-09-15,Signature,Bills,M,169894,0.1693849591604217,0,9,38,2014,2,1,71,0
"Surat, India",2014-09-15,Silver,Grocery,M,233545,0.23322287658263394,0,9,38,2014,3,1,821,4
"Jagraon, India",2014-09-15,Silver,Bills,F,127177,0.12654251648827766,0,9,38,2014,3,0,201,0
"Sheikhpura, India",2014-09-15,Platinum,Fuel,F,73452,0.07265974774138678,0,9,38,2014,1,0,739,3
"Ahmedabad, India",2014-09-15,Signature,Fuel,F,163745,0.16321790201710606,0,9,38,2014,2,0,8,3
"Kolkata, India",2014-09-15,Signature,Fuel,M,249437,0.24916154500377105,0,9,38,2014,2,1,267,3
"Kanpur, India",2014-09-15,Silver,Fuel,M,239446,0.23914120544955628,0,9,38,2014,3,1,237,3
"Ahmedabad, India",2014-09-15,Platinum,Fuel,M,221481,0.2211234494600189,0,9,38,2014,1,1,8,3
"Bengaluru, India",2014-09-15,Silver,Grocery,F,282037,0.281857278110307,0,9,38,2014,3,0,71,4
"Bengaluru, India",2014-09-15,Silver,Grocery,F,7112,0.006124933806184509,0,9,38,2014,3,0,71,4
"Hyderabad, India",2014-09-15,Gold,Grocery,M,231749,0.23142160245197937,0,9,38,2014,0,1,193,4
"Delhi, India",2014-09-15,Platinum,Grocery,M,91726,0.09098741113981738,0,9,38,2014,1,1,126,4
"Bengaluru, India",2014-09-15,Silver,Entertainment,M,152958,0.15239922493059677,0,9,38,2014,3,1,71,1
"Kanpur, India",2014-09-15,Gold,Entertainment,M,43825,0.04294574514177512,0,9,38,2014,0,1,237,1
"Katihar, India",2014-09-15,Silver,Grocery,F,165188,0.16466513952853956,0,9,38,2014,3,0,250,4
"Bengaluru, India",2014-09-15,Platinum,Bills,M,91567,0.09082794422067815,0,9,38,2014,1,1,71,0
"Kolkata, India",2014-09-15,Platinum,Entertainment,M,175536,0.17504352744836882,0,9,38,2014,1,1,267,1
"Delhi, India",2014-09-15,Gold,Food,M,184935,0.18447012853635444,0,9,38,2014,0,1,126,2
"Greater Mumbai, India",2014-09-15,Gold,Grocery,M,189377,0.18892517290626953,0,9,38,2014,0,1,170,4
"Pune, India",2014-09-15,Platinum,Food,F,247289,0.24700723719049375,0,9,38,2014,1,0,584,2
"Ahmedabad, India",2014-09-15,Gold,Bills,F,75224,0.0744369513936807,0,9,38,2014,0,0,8,0
"Greater Mumbai, India",2014-09-15,Gold,Fuel,F,57748,0.05690963140074137,0,9,38,2014,0,0,170,3
"Ahmedabad, India",2014-09-15,Gold,Bills,M,173818,0.17332048237238634,0,9,38,2014,0,1,8,0
"Delhi, India",2014-09-15,Signature,Bills,F,227934,0.22759539932923598,0,9,38,2014,2,0,126,0
"Delhi, India",2014-09-15,Platinum,Entertainment,M,33183,0.03227249386202802,0,9,38,2014,1,1,126,1
"Lucknow, India",2014-09-15,Gold,Entertainment,F,41933,0.041048189097678,0,9,38,2014,0,0,300,1
"Delhi, India",2014-09-15,Gold,Grocery,M,41617,0.040731261132596244,0,9,38,2014,0,1,126,4
"Delhi, India",2014-09-16,Gold,Grocery,F,160321,0.15978384710432145,1,9,38,2014,0,0,126,4
"Pipar City, India",2014-09-16,Signature,Entertainment,M,203197,0.20278575669560472,1,9,38,2014,2,1,565,1
"Gokak, India",2014-09-16,Silver,Food,M,34423,0.03351613524399442,1,9,38,2014,3,1,167,2
"Raisen, India",2014-09-16,Platinum,Fuel,F,146858,0.1462813116806008,1,9,38,2014,1,0,603,3
"Visnagar, India",2014-09-16,Platinum,Food,M,273952,0.2737485357125664,1,9,38,2014,1,1,954,2
"Greater Mumbai, India",2014-09-16,Gold,Fuel,M,41863,0.0409779835357928,1,9,38,2014,0,1,170,3
"Ahmedabad, India",2014-09-16,Silver,Food,F,129597,0.12896962305630885,1,9,38,2014,3,0,8,2
"Delhi, India",2014-09-16,Gold,Bills,F,234695,0.23437625367074794,1,9,38,2014,0,0,126,0
"Jammu, India",2014-09-16,Gold,Bills,M,102058,0.10134975207407289,1,9,38,2014,0,1,209,0
"Kanpur, India",2014-09-16,Platinum,Fuel,M,152202,0.1516410048622366,1,9,38,2014,1,1,237,3
"Ahmedabad, India",2014-09-16,Platinum,Fuel,M,164608,0.16408343630149075,1,9,38,2014,1,1,8,3
"Chennai, India",2014-09-16,Silver,Grocery,F,12744,0.011773472728148018,1,9,38,2014,3,0,109,4
"Gwalior, India",2014-09-16,Platinum,Bills,M,234696,0.2343772566073463,1,9,38,2014,1,1,179,0
"Kolkata, India",2014-09-16,Silver,Entertainment,M,20664,0.0197167305871592,1,9,38,2014,3,1,267,1
"Vaijapur, India",2014-09-16,Signature,Grocery,M,48429,0.04756326524062455,1,9,38,2014,2,1,927,4
"Sillod, India",2014-09-16,Platinum,Fuel,F,232050,0.23172348636808573,1,9,38,2014,1,0,772,3
"Ahmedabad, India",2014-09-16,Gold,Fuel,M,182027,0.18155358890832354,1,9,38,2014,0,1,8,3
"Greater Mumbai, India",2014-09-16,Silver,Fuel,F,286003,0.28583492465940274,1,9,38,2014,3,0,170,3
"Ahmedabad, India",2014-09-16,Platinum,Bills,F,12125,0.01115265497376318,1,9,38,2014,1,0,8,0
"Pune, India",2014-09-16,Platinum,Entertainment,F,204492,0.2040845595904809,1,9,38,2014,1,0,584,1
"Kodungallur, India",2014-09-16,Platinum,Entertainment,F,209764,0.20937204133703483,1,9,38,2014,1,0,264,1
"Greater Mumbai, India",2014-09-16,Signature,Bills,M,22203,0.02126025001203524,1,9,38,2014,2,1,170,0
"Gaya, India",2014-09-16,Silver,Food,F,78908,0.07813176982203893,1,9,38,2014,3,0,160,2
"Greater Mumbai, India",2014-09-16,Silver,Fuel,M,254996,0.2547368695540543,1,9,38,2014,3,1,170,3
"Greater Mumbai, India",2014-09-16,Silver,Food,F,130542,0.12991739814175907,1,9,38,2014,3,0,170,2
"Padra, India",2014-09-16,Silver,Grocery,M,11929,0.010956079400484618,1,9,38,2014,3,1,494,4
"Nawanshahr, India",2014-09-16,Platinum,Bills,M,181344,0.18086858321164367,1,9,38,2014,1,1,460,0
"Greater Mumbai, India",2014-09-16,Silver,Food,M,128621,0.1279907569363095,1,9,38,2014,3,1,170,2
"Lucknow, India",2014-09-16,Signature,Bills,M,281557,0.2813758685430942,1,9,38,2014,2,1,300,0
"Bengaluru, India",2014-09-16,Gold,Bills,F,194422,0.19398498804499573,1,9,38,2014,0,0,71,0
"Chennai, India",2014-09-16,Platinum,Fuel,M,280510,0.28032579392461127,1,9,38,2014,1,1,109,3
"Greater Mumbai, India",2014-09-16,Silver,Food,M,289865,0.28970826580226905,1,9,38,2014,3,1,170,2
"Muddebihal, India",2014-09-16,Platinum,Bills,F,119215,0.11855713529213537,1,9,38,2014,1,0,393,0
"Bhuj, India",2014-09-16,Signature,Grocery,M,265039,0.26480936181138376,1,9,38,2014,2,1,92,4
"Pune, India",2014-09-16,Signature,Fuel,F,225513,0.22516728982460643,1,9,38,2014,2,0,584,3
"Greater Mumbai, India",2014-09-16,Platinum,Grocery,F,219649,0.2192860696118234,1,9,38,2014,1,0,170,4
"Bengaluru, India",2014-09-16,Signature,Food,F,123922,0.12327795786061588,1,9,38,2014,2,0,71,2
"Ahmedabad, India",2014-09-16,Signature,Entertainment,F,153229,0.15267102074875233,1,9,38,2014,2,0,8,1
"Delhi, India",2014-09-16,Gold,Food,M,69081,0.06827591186995523,1,9,38,2014,0,1,126,2
"Greater Mumbai, India",2014-09-16,Gold,Entertainment,F,164633,0.16410850971644975,1,9,38,2014,0,0,170,1
"Greater Mumbai, India",2014-09-16,Gold,Bills,F,109118,0.10843048445849447,1,9,38,2014,0,0,170,0
"Ahmedabad, India",2014-09-16,Signature,Fuel,F,242631,0.24233555851533287,1,9,38,2014,2,0,8,3
"Lucknow, India",2014-09-17,Platinum,Travel,F,96595,0.09587070943723222,2,9,38,2014,1,0,300,5
"Bhuj, India",2014-09-17,Gold,Fuel,F,50531,0.049671437970377263,2,9,38,2014,0,0,92,3
"Nandivaram-Guduvancheri, India",2014-09-17,Gold,Fuel,M,284610,0.28443783397788724,2,9,38,2014,0,1,433,3
"Delhi, India",2014-09-17,Platinum,Food,F,279320,0.2791322993725629,2,9,38,2014,1,0,126,2
"Bengaluru, India",2014-09-17,Gold,Entertainment,M,209329,0.20893576391674823,2,9,38,2014,0,1,71,1
"Ahmedabad, India",2014-09-17,Silver,Fuel,F,36849,0.035949259431615775,2,9,38,2014,3,0,8,3
"Bengaluru, India",2014-09-17,Gold,Food,F,113976,0.11330275045332734,2,9,38,2014,0,0,71,2
"Delhi, India",2014-09-17,Silver,Entertainment,F,14142,0.013175578092655295,2,9,38,2014,3,0,126,1
"Delhi, India",2014-09-17,Signature,Entertainment,F,57527,0.056687982412503814,2,9,38,2014,2,0,126,1
"Sikandrabad, India",2014-09-17,Signature,Fuel,M,89429,0.08868366577338448,2,9,38,2014,2,1,768,3
"Jaipur, India",2014-09-17,Silver,Grocery,F,153165,0.1526068328064573,2,9,38,2014,3,0,203,4
"Rayadurg, India",2014-09-17,Gold,Grocery,M,138372,0.13777039170691785,2,9,38,2014,0,1,649,4
"Greater Mumbai, India",2014-09-17,Silver,Grocery,F,145371,0.14478994495883946,2,9,38,2014,3,0,170,4
"Zira, India",2014-09-17,Gold,Bills,M,294291,0.2941472631866104,2,9,38,2014,0,1,983,0
"Bengaluru, India",2014-09-17,Signature,Grocery,M,299550,0.2994217067573856,2,9,38,2014,2,1,71,4
"Kanpur, India",2014-09-17,Platinum,Entertainment,M,218070,0.21770243272301296,2,9,38,2014,1,1,237,1
"Bengaluru, India",2014-09-17,Platinum,Food,F,156150,0.1556005985525619,2,9,38,2014,1,0,71,2
"Nuzvid, India",2014-09-17,Platinum,Fuel,M,243645,0.24335253622606992,2,9,38,2014,1,1,486,3
"Greater Mumbai, India",2014-09-17,Silver,Grocery,F,43894,0.04301494776706196,2,9,38,2014,3,0,170,4
"Panvel, India",2014-09-17,Silver,Entertainment,M,98909,0.09819150472583725,2,9,38,2014,3,1,519,1
"Bobbili, India",2014-09-17,Silver,Food,M,28329,0.027404239613588587,2,9,38,2014,3,1,95,2
"Mansa, India",2014-09-17,Silver,Entertainment,M,55975,0.05513142481184909,2,9,38,2014,3,1,357,1
"Greater Mumbai, India",2014-09-17,Silver,Fuel,M,292356,0.2922065808687838,2,9,38,2014,3,1,170,3
"Bengaluru, India",2014-09-17,Silver,Food,F,110979,0.11029694946804243,2,9,38,2014,3,0,71,2
"Greater Mumbai, India",2014-09-17,Platinum,Grocery,M,27442,0.026514634850843266,2,9,38,2014,1,1,170,4
"Delhi, India",2014-09-17,Silver,Fuel,M,162127,0.1615951506009596,2,9,38,2014,3,1,126,3
"Bengaluru, India",2014-09-17,Silver,Grocery,F,248059,0.24777949837123095,2,9,38,2014,3,0,71,4
"Greater Mumbai, India",2014-09-17,Gold,Grocery,F,223454,0.2231022433685832,2,9,38,2014,0,0,170,4
"Kolkata, India",2014-09-17,Platinum,Food,M,191683,0.1912379447020877,2,9,38,2014,1,1,267,2
"Adityapur, India",2014-09-17,Gold,Fuel,M,50289,0.049428727313574145,2,9,38,2014,0,1,2,3
"Jaipur, India",2014-09-17,Gold,Bills,F,8332,0.0073485164561837065,2,9,38,2014,0,0,203,0
"Bengaluru, India",2014-09-17,Silver,Food,F,167379,0.1668625736155463,2,9,38,2014,3,0,71,2
